measure,icc_mean,icc_sd,lower_bound,upper_bound,group
83_60,0.36338227617642377,0.1698665645321396,-0.33319120089655074,0.8175016869544202,hv
83_61,0.4095200532536515,0.12844488229552278,-0.2952951190800075,0.8383521504026908,hv
83_62,0.3508355061613129,0.24329877005968342,-0.34428916954824385,0.8087721671666622,hv
83_63,0.37797422941884307,0.14044559265306578,-0.34618251277592765,0.8280017778271703,hv
83_64,0.4724843201891372,0.1181270005663002,-0.23804537562372016,0.8614695284742282,hv
83_65,0.442007048283301,0.10956643586889524,-0.2819277064031281,0.8513661830569252,hv
83_66,0.5388753749070617,0.1353836037512115,-0.18764487437508767,0.8849109091873333,hv
83_67,0.2923138371554271,0.1457936975793643,-0.3915389277665799,0.7889078332284962,hv
83_68,0.2883969541032874,0.14449479254226413,-0.432824865973254,0.7927678649748078,hv
83_69,0.2745486204211157,0.1541606182037913,-0.43989878797104093,0.786016196049238,hv
83_7,0.4953226980997275,0.14284708466340984,-0.2062262454257583,0.8677771106132672,hv
83_70,0.47162910807723757,0.16276846474967374,-0.2264439402269462,0.858575067708412,hv
83_71,0.6589798048898505,0.10981057369263386,0.022551503596599326,0.9183389374692342,hv
83_72,0.3738676879651428,0.1565011353597611,-0.35255578000992494,0.8257123277701711,hv
83_73,0.5245918279096642,0.11831805323085262,-0.18852044452263672,0.8806442189738258,hv
83_74,0.36022693491969154,0.1397700188746762,-0.3691036036604102,0.821296174445618,hv
83_75,0.39597654697531703,0.1505708842272357,-0.28711583715633876,0.8322474520937836,hv
83_76,0.4070449775879113,0.1422134457211041,-0.31702075156028925,0.8381284804801437,hv
83_77,0.13356303927482643,0.11257284440533273,-0.5517135571114912,0.725333876796778,hv
83_78,0.4363165881670087,0.149169018461924,-0.2718131190752545,0.8473651139411714,hv
83_79,0.5327448383447488,0.11634133351967102,-0.1719000186629235,0.881298779439397,hv
83_8,0.40657644624207245,0.11636203179038657,-0.3263022748158651,0.8395780903654659,hv
83_80,0.2901154974130559,0.1716294758099498,-0.43007424154752144,0.7920906594881205,hv
83_81,0.4563885495473171,0.10183183305554357,-0.25810956890785103,0.8569427108406965,hv
83_82,0.5259493689104103,0.10532967663589606,-0.1884605607609139,0.8796850448007183,hv
83_9,0.5254185811980991,0.11926040032446057,-0.18716607983854466,0.8803228754244119,hv
84_0,0.23260788858136686,0.15632882390398609,-0.4586663930299468,0.7655011088164144,hv
84_1,0.1843023969983693,0.14710637661356213,-0.4942090092294854,0.7435105536645442,hv
84_10,0.23012431961828322,0.13813423258258842,-0.4699314208852363,0.7674320631560088,hv
84_11,0.26560815460862913,0.11197221733995574,-0.44422056866005954,0.78380886828746,hv
84_12,0.2902965031894322,0.1219409607075564,-0.4280936542992261,0.7941002721481523,hv
84_13,0.199375676373129,0.12717040253632633,-0.4855479624757203,0.753301541893092,hv
84_14,0.24467398076337918,0.11960967322421204,-0.41091722577853607,0.7673288468560752,hv
84_15,0.09363856347897626,0.08624706697245864,-0.5612642444556147,0.7027147932126553,hv
84_16,0.3551742862661727,0.14330805850887815,-0.3671562593836824,0.818804614067968,hv
84_17,0.4166759033432838,0.13244666844365496,-0.2939289839636233,0.8440037711005678,hv
84_18,0.001342852148146086,0.007949823596999176,-0.631413330549828,0.6573079675240212,hv
84_19,0.2776987587032257,0.14186438852241748,-0.4400010028684485,0.7882201696792018,hv
84_2,0.33437214201588367,0.1600559157045807,-0.3712339421860653,0.8077652149321377,hv
84_20,0.30297440694398636,0.12416287920878012,-0.4142476039740514,0.798807745726843,hv
84_21,0.2349104478809196,0.11959000048675239,-0.47867344164393133,0.7720437053395154,hv
84_22,0.18732975306818342,0.12321283412862762,-0.50894458998757,0.7491148255389932,hv
